id_rete,input_json,file,titolo_rete,regione,provincia,nome_soggetto,tipo_dettaglio,macro_tipologia,ruolo_proponente,ruolo_attore,ruolo_firmatario,ruolo_testo,comune_soggetto,stato_osservazione,fonte_territorializzazione
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,Emilia-Romagna,Ferrara,Sportello Antiviolenza NONtiscordardiME,CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,0,attore,Copparo,valido_localizzato,json
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,Emilia-Romagna,Ferrara,Sportello Antiviolenza Viola,CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,0,attore,Argenta,valido_localizzato,json
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,Emilia-Romagna,Ferrara,Comune di Comacchio,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Comacchio,valido_localizzato,json
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,Emilia-Romagna,Ferrara,Comune di Jolanda di Savoia,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Jolanda di Savoia,valido_localizzato,json
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,Emilia-Romagna,Ferrara,Comune di Masi Torello,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Masi Torello,valido_localizzato,json
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,Emilia-Romagna,Ferrara,Comune di Riva del Po,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Riva del Po,valido_localizzato,json
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,Emilia-Romagna,Ferrara,Comune di Tresignana,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Tresignana,valido_localizzato,json
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,Emilia-Romagna,Ferrara,Comune di Voghiera,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Voghiera,valido_localizzato,json
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,Emilia-Romagna,Ferrara,Unione Terre e Fiumi,Enti territoriali sovracomunali,Enti territoriali sovracomunali,0,1,1,attore|firmatario,nan,valido_localizzato,json
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,Emilia-Romagna,Rimini,Avvocati,Ordine avvocati,Giustizia e forze dell'ordine,0,1,1,attore|firmatario,Rimini,valido_localizzato,json
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,Emilia-Romagna,Bologna,Tribunale dei Minori di Bologna,Procura Minorile/Tribunale minorile,Giustizia e forze dell'ordine,0,0,0,nan,Bologna,valido_localizzato,json
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,Emilia-Romagna,Ferrara,Azienda Ospedaliera Universitaria di Ferrara,ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,1,1,1,attore|firmatario|soggetto_proponente,Ferrara,valido_localizzato,json
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,Emilia-Romagna,Ferrara,Azienda USL di Ferrara,ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,1,1,1,attore|firmatario|soggetto_proponente,Ferrara,valido_localizzato,json
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,nan,nan,Case della Comunita,ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,0,1,0,attore,nan,valido_non_localizzato,none
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,nan,nan,Centri Salute Donna,ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,0,1,0,attore,nan,valido_non_localizzato,none
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,nan,nan,Consultori,ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,0,1,0,attore,nan,valido_non_localizzato,none
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,nan,nan,Spazio Giovani,ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,0,1,0,attore,nan,valido_non_localizzato,none
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,nan,nan,UONPIA - Casa della Salute Terre e Fiumi,ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,0,1,1,attore|firmatario,nan,valido_non_localizzato,none
08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped,Emilia-Romagna,Ferrara,Servizio 118 di Ferrara,"Ospedale (Pronto soccorso, ecc.)",Sanità e servizi territoriali,1,1,1,attore|firmatario|soggetto_proponente,Ferrara,valido_localizzato,json
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def,Emilia-Romagna,Bologna,Alleanza delle Cooperative Italiane — Bologna,Altro,Altro,1,1,1,attore|firmatario|soggetto_proponente,Bologna,valido_localizzato,json
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def,Emilia-Romagna,Bologna,Arcidiocesi di Bologna,Altro,Altro,1,1,1,attore|firmatario|soggetto_proponente,Bologna,valido_localizzato,json
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def,Emilia-Romagna,Bologna,Consiglieri di Fiducia del Comune di Bologna,Altro,Altro,1,1,1,attore|firmatario|soggetto_proponente,Bologna,valido_localizzato,json
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def,Emilia-Romagna,Bologna,Associazione MondoDonna Onlus,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,0,1,1,attore|firmatario,Bologna,valido_localizzato,json
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def,Emilia-Romagna,Ravenna,Associazione SOS Donna,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,0,1,1,attore|firmatario,Faenza,valido_localizzato,json
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def,Emilia-Romagna,Bologna,CGIL — Bologna,Sindacati/Associazioni di categoria,Associazionismo,1,1,1,attore|firmatario|soggetto_proponente,Bologna,valido_localizzato,json
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def,Emilia-Romagna,Bologna,CNA Bologna,Sindacati/Associazioni di categoria,Associazionismo,1,1,1,attore|firmatario|soggetto_proponente,Bologna,valido_localizzato,json
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def,Emilia-Romagna,Bologna,Confcommercio ASCOM Bologna,Sindacati/Associazioni di categoria,Associazionismo,1,1,1,attore|firmatario|soggetto_proponente,Bologna,valido_localizzato,json
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def,Emilia-Romagna,Bologna,Confesercenti Bologna,Sindacati/Associazioni di categoria,Associazionismo,1,1,1,attore|firmatario|soggetto_proponente,Bologna,valido_localizzato,json
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def,Emilia-Romagna,Bologna,UIL — Bologna,Sindacati/Associazioni di categoria,Associazionismo,1,1,1,attore|firmatario|soggetto_proponente,Bologna,valido_localizzato,json
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def,Emilia-Romagna,Bologna,PerLeDonne — Imola,CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,1,attore|firmatario,Imola,valido_localizzato,json
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def,nan,nan,Centri per l'impiego,Servizi per l'impiego,Sanità e servizi territoriali,0,1,0,attore,nan,valido_non_localizzato,none
08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def,nan,nan,Sportello comunale per il lavoro,Servizi per l'impiego,Sanità e servizi territoriali,0,1,0,attore,nan,valido_non_localizzato,none
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot,Emilia-Romagna,Rimini,Consigliera di Parità della Provincia di Rimini,Organismi di parità,Altri attori istituzionali / professionali,0,1,1,attore|firmatario,Rimini,valido_localizzato,json
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot,Emilia-Romagna,Rimini,Campus di Rimini,Università,Altri attori istituzionali / professionali,0,1,1,attore|firmatario,Rimini,valido_localizzato,json
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot,Emilia-Romagna,Rimini,Casa Circondariale di Rimini,Altro,Altro,0,1,1,attore|firmatario,Rimini,valido_localizzato,json
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot,Emilia-Romagna,Rimini,Direzione della Casa Circondariale di Rimini,Altro,Altro,0,1,1,attore|firmatario,Rimini,valido_localizzato,json
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot,Emilia-Romagna,Rimini,Ufficio Esecuzione Penale Esterna di Rimini,Altro,Altro,0,1,1,attore|firmatario,Rimini,valido_localizzato,json
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot,Emilia-Romagna,Rimini,"Centro Antiviolenza del Comune di Rimini ""Rompi il silenzio",CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,1,attore|firmatario,Rimini,valido_localizzato,json
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot,Emilia-Romagna,Rimini,"Centro Antiviolenza distrettuale di Riccione ""CHIAMA ChiAMA",CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,1,attore|firmatario,Riccione,valido_localizzato,json
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot,nan,nan,Coordinamento regionale delle Case e dei Centri antiviolenza dell'Emilia Romagna,CAV/Centri Antiviolenza,CAV e Case Rifugio,0,0,0,nan,nan,valido_non_localizzato,none
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot,nan,nan,"Casa Rifugio distrettuale ""Artemisia",Case Rifugio,CAV e Case Rifugio,0,1,0,attore,nan,valido_non_localizzato,none
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot,Emilia-Romagna,Rimini,Comune di Cattolica,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Cattolica,valido_localizzato,json
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot,Emilia-Romagna,Rimini,Comune di Coriano,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Coriano,valido_localizzato,json
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot,Emilia-Romagna,Rimini,Comune di Gemmano,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Gemmano,valido_localizzato,json
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot,Emilia-Romagna,Rimini,Comune di Misano Adriatico,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Misano Adriatico,valido_localizzato,json
08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot,Emilia-Romagna,Rimini,Comune di Mondaino,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Mondaino,valido_localizzato,json
