TIPO_ENTE,COD,DENOMINAZIONE,COMUNE,PROVINCIA,REGIONE
Unione di comuni,348,Unione dei Comuni Elimo Ericini,Erice,Trapani,Sicilia
Unione di comuni,348,Unione dei Comuni Elimo Ericini,Paceco,Trapani,Sicilia
Unione di comuni,348,Unione dei Comuni Elimo Ericini,San Vito Lo Capo,Trapani,Sicilia
Unione di comuni,348,Unione dei Comuni Elimo Ericini,Valderice,Trapani,Sicilia
Unione di comuni,349,Unione dei Comuni Valle del Belice,Gibellina,Trapani,Sicilia
Unione di comuni,349,Unione dei Comuni Valle del Belice,Partanna,Trapani,Sicilia
Unione di comuni,349,Unione dei Comuni Valle del Belice,Poggioreale,Trapani,Sicilia
Unione di comuni,349,Unione dei Comuni Valle del Belice,Salaparuta,Trapani,Sicilia
Unione di comuni,349,Unione dei Comuni Valle del Belice,Santa Ninfa,Trapani,Sicilia
Unione di comuni,350,Unione dei Comuni del Pratomagno,Castelfranco Piandiscò,Arezzo,Toscana
Unione di comuni,350,Unione dei Comuni del Pratomagno,Castiglion Fibocchi,Arezzo,Toscana
Unione di comuni,350,Unione dei Comuni del Pratomagno,Loro Ciuffenna,Arezzo,Toscana
Unione di comuni,351,Unione dei Comuni Montani del Casentino,Castel Focognano,Arezzo,Toscana
Unione di comuni,351,Unione dei Comuni Montani del Casentino,Castel San Niccolò,Arezzo,Toscana
Unione di comuni,351,Unione dei Comuni Montani del Casentino,Chitignano,Arezzo,Toscana
Unione di comuni,351,Unione dei Comuni Montani del Casentino,Chiusi della Verna,Arezzo,Toscana
Unione di comuni,351,Unione dei Comuni Montani del Casentino,Montemignaio,Arezzo,Toscana
Unione di comuni,351,Unione dei Comuni Montani del Casentino,Ortig,Arezzo,Toscana
Unione di comuni,352,Unione Montana dei Comuni della Valtiberina Toscana,Anghiari,Arezzo,Toscana
Unione di comuni,352,Unione Montana dei Comuni della Valtiberina Toscana,Badia Tedalda,Arezzo,Toscana
Unione di comuni,352,Unione Montana dei Comuni della Valtiberina Toscana,Caprese Michelangelo,Arezzo,Toscana
Unione di comuni,352,Unione Montana dei Comuni della Valtiberina Toscana,Monterchi,Arezzo,Toscana
Unione di comuni,352,Unione Montana dei Comuni della Valtiberina Toscana,Sansepolcro,Arezzo,Toscana
Unione di comuni,352,Unione Montana dei Comuni della Valtiberina Toscana,Sestino,Arezzo,Toscana
Unione di comuni,353,Unione Comunale del Chianti Fiorentino,Barberino Tavarnelle,Firenze,Toscana
Unione di comuni,353,Unione Comunale del Chianti Fiorentino,Greve in Chianti,Firenze,Toscana
Unione di comuni,353,Unione Comunale del Chianti Fiorentino,San Casciano in Val di Pesa,Firenze,Toscana
Unione di comuni,354,Unione dei Comuni Circondario dell'Empolese Valdelsa,Capraia e Limite,Firenze,Toscana
Unione di comuni,354,Unione dei Comuni Circondario dell'Empolese Valdelsa,Castelfiorentino,Firenze,Toscana
Unione di comuni,354,Unione dei Comuni Circondario dell'Empolese Valdelsa,Cerreto Guidi,Firenze,Toscana
Unione di comuni,354,Unione dei Comuni Circondario dell'Empolese Valdelsa,Certaldo,Firenze,Toscana
Unione di comuni,354,Unione dei Comuni Circondario dell'Empolese Valdelsa,Empoli,Firenze,Toscana
Unione di comuni,354,Unione dei Comuni Circondario dell'Empolese Valdelsa,Fucecchio,Firenze,Toscana
Unione di comuni,354,Unione dei Comuni Circondario dell'Empolese Valdelsa,Gambassi Te,Firenze,Toscana
Unione di comuni,355,Unione di Comuni Valdarno e Valdisieve,Londa,Firenze,Toscana
Unione di comuni,355,Unione di Comuni Valdarno e Valdisieve,Pelago,Firenze,Toscana
Unione di comuni,355,Unione di Comuni Valdarno e Valdisieve,Pontassieve,Firenze,Toscana
Unione di comuni,355,Unione di Comuni Valdarno e Valdisieve,Reggello,Firenze,Toscana
Unione di comuni,355,Unione di Comuni Valdarno e Valdisieve,Rufina,Firenze,Toscana
Unione di comuni,355,Unione di Comuni Valdarno e Valdisieve,San Godenzo,Firenze,Toscana
Unione di comuni,356,Unione Montana dei Comuni del Mugello,Barberino di Mugello,Firenze,Toscana
Unione di comuni,356,Unione Montana dei Comuni del Mugello,Borgo San Lorenzo,Firenze,Toscana
Unione di comuni,356,Unione Montana dei Comuni del Mugello,Dicomano,Firenze,Toscana
Unione di comuni,356,Unione Montana dei Comuni del Mugello,Firenzuola,Firenze,Toscana
Unione di comuni,356,Unione Montana dei Comuni del Mugello,Marradi,Firenze,Toscana
Unione di comuni,356,Unione Montana dei Comuni del Mugello,Palazzuolo sul S,Firenze,Toscana
Unione di comuni,357,Unione dei Comuni Montani Amiata Grossetana,Arcidosso,Grosseto,Toscana
Unione di comuni,357,Unione dei Comuni Montani Amiata Grossetana,Castel del Piano,Grosseto,Toscana
Unione di comuni,357,Unione dei Comuni Montani Amiata Grossetana,Castell'Azzara,Grosseto,Toscana
Unione di comuni,357,Unione dei Comuni Montani Amiata Grossetana,Roccalbegna,Grosseto,Toscana
Unione di comuni,357,Unione dei Comuni Montani Amiata Grossetana,Santa Fiora,Grosseto,Toscana
Unione di comuni,357,Unione dei Comuni Montani Amiata Grossetana,Seggiano,Grosseto,Toscana
Unione di comuni,357,Unione dei Comuni Montani Amiata Grossetana,Sempronia,Grosseto,Toscana
Unione di comuni,358,Unione dei Comuni Montani Colline del Fiora,Manciano,Grosseto,Toscana
Unione di comuni,358,Unione dei Comuni Montani Colline del Fiora,Pitigliano,Grosseto,Toscana
Unione di comuni,358,Unione dei Comuni Montani Colline del Fiora,Sorano,Grosseto,Toscana
Unione di comuni,359,Unione di Comuni Montana Colline Metallifere,Massa Marittima,Grosseto,Toscana
Unione di comuni,359,Unione di Comuni Montana Colline Metallifere,Monterotondo Marittimo,Grosseto,Toscana
Unione di comuni,359,Unione di Comuni Montana Colline Metallifere,Montieri,Grosseto,Toscana
Unione di comuni,359,Unione di Comuni Montana Colline Metallifere,Roccastrada,Grosseto,Toscana
Unione di comuni,360,Unione dei Comuni della Garfagnana,Camporgiano,Lucca,Toscana
Unione di comuni,360,Unione dei Comuni della Garfagnana,Careggine,Lucca,Toscana
Unione di comuni,360,Unione dei Comuni della Garfagnana,Castelnuovo di Garfagnana,Lucca,Toscana
Unione di comuni,360,Unione dei Comuni della Garfagnana,Castiglione di Garfagnana,Lucca,Toscana
Unione di comuni,360,Unione dei Comuni della Garfagnana,Fabbrich,Lucca,Toscana
Unione di comuni,361,Unione dei Comuni della Versilia,Camaiore,Lucca,Toscana
Unione di comuni,361,Unione dei Comuni della Versilia,Massarosa,Lucca,Toscana
Unione di comuni,361,Unione dei Comuni della Versilia,Seravezza,Lucca,Toscana
Unione di comuni,361,Unione dei Comuni della Versilia,Stazzema,Lucca,Toscana
Unione di comuni,362,Unione dei Comuni Media Valle del Serchio,Bagni di Lucca,Lucca,Toscana
Unione di comuni,362,Unione dei Comuni Media Valle del Serchio,Barga,Lucca,Toscana
Unione di comuni,362,Unione dei Comuni Media Valle del Serchio,Borgo a Mozzano,Lucca,Toscana
Unione di comuni,362,Unione dei Comuni Media Valle del Serchio,Coreglia Antelminelli,Lucca,Toscana
Unione di comuni,362,Unione dei Comuni Media Valle del Serchio,Pescaglia,Lucca,Toscana
Unione di comuni,363,Unione di Comuni Montana Lunigiana,Aulla,Massa-Carrara,Toscana
Unione di comuni,363,Unione di Comuni Montana Lunigiana,Bagnone,Massa-Carrara,Toscana
Unione di comuni,363,Unione di Comuni Montana Lunigiana,Casola in Lunigiana,Massa-Carrara,Toscana
Unione di comuni,363,Unione di Comuni Montana Lunigiana,Comano,Massa-Carrara,Toscana
Unione di comuni,363,Unione di Comuni Montana Lunigiana,Filattiera,Massa-Carrara,Toscana
Unione di comuni,363,Unione di Comuni Montana Lunigiana,Fivizzano,Massa-Carrara,Toscana
Unione di comuni,363,Unione di Comuni Montana Lunigiana,Fosdinovo,Massa-Carrara,Toscana
Unione di comuni,363,Unione di Comuni Montana Lunigiana,Licciana Nar,Massa-Carrara,Toscana
Unione di comuni,364,Unione Colli Marittimi Pisani,Castellina Marittima,Pisa,Toscana
Unione di comuni,364,Unione Colli Marittimi Pisani,Montescudaio,Pisa,Toscana
Unione di comuni,364,Unione Colli Marittimi Pisani,Riparbella,Pisa,Toscana
Unione di comuni,365,Unione Montana Alta Val di Cecina,Montecatini Val di Cecina,Pisa,Toscana
Unione di comuni,365,Unione Montana Alta Val di Cecina,Monteverdi Marittimo,Pisa,Toscana
Unione di comuni,365,Unione Montana Alta Val di Cecina,Pomarance,Pisa,Toscana
Unione di comuni,366,Unione Valdera,Bientina,Pisa,Toscana
Unione di comuni,366,Unione Valdera,Buti,Pisa,Toscana
Unione di comuni,366,Unione Valdera,Calcinaia,Pisa,Toscana
Unione di comuni,366,Unione Valdera,Capannoli,Pisa,Toscana
Unione di comuni,366,Unione Valdera,Casciana Terme Lari,Pisa,Toscana
Unione di comuni,366,Unione Valdera,Palaia,Pisa,Toscana
Unione di comuni,366,Unione Valdera,Pontedera,Pisa,Toscana
Unione di comuni,367,Unione di Comuni Montani Appennino Pistoiese,Abetone Cutigliano,Pistoia,Toscana
Unione di comuni,367,Unione di Comuni Montani Appennino Pistoiese,Sambuca Pistoiese,Pistoia,Toscana
Unione di comuni,367,Unione di Comuni Montani Appennino Pistoiese,San Marcello Piteglio,Pistoia,Toscana
Unione di comuni,368,Unione dei Comuni della Val di Bisenzio,Cantagallo,Prato,Toscana
Unione di comuni,368,Unione dei Comuni della Val di Bisenzio,Vaiano,Prato,Toscana
Unione di comuni,368,Unione dei Comuni della Val di Bisenzio,Vernio,Prato,Toscana
Unione di comuni,369,Unione dei Comuni Amiata Val d'Orcia,Abbadia San Salvatore,Siena,Toscana
Unione di comuni,369,Unione dei Comuni Amiata Val d'Orcia,Castiglione d'Orcia,Siena,Toscana
Unione di comuni,369,Unione dei Comuni Amiata Val d'Orcia,Piancastagnaio,Siena,Toscana
Unione di comuni,369,Unione dei Comuni Amiata Val d'Orcia,Radicofani,Siena,Toscana
Unione di comuni,369,Unione dei Comuni Amiata Val d'Orcia,San Quirico d'Orci,Siena,Toscana
Unione di comuni,370,Unione dei Comuni della Val di Merse,Chiusdino,Siena,Toscana
Unione di comuni,370,Unione dei Comuni della Val di Merse,Monticiano,Siena,Toscana
Unione di comuni,370,Unione dei Comuni della Val di Merse,Murlo,Siena,Toscana
Unione di comuni,370,Unione dei Comuni della Val di Merse,Sovicille,Siena,Toscana
Unione di comuni,371,Unione dei Comuni Valdichiana Senese,Cetona,Siena,Toscana
Unione di comuni,371,Unione dei Comuni Valdichiana Senese,Chianciano Terme,Siena,Toscana
Unione di comuni,371,Unione dei Comuni Valdichiana Senese,Chiusi,Siena,Toscana
Unione di comuni,371,Unione dei Comuni Valdichiana Senese,Montepulciano,Siena,Toscana
Unione di comuni,371,Unione dei Comuni Valdichiana Senese,Pienza,Siena,Toscana
Unione di comuni,371,Unione dei Comuni Valdichiana Senese,San Casciano dei Bagni,Siena,Toscana
Unione di comuni,371,Unione dei Comuni Valdichiana Senese,Sartean,Siena,Toscana
Unione di comuni,372,Unione dei Comuni dell'Alta Anaunia,Cavareno,Trento,Trentino Alto Adige
Unione di comuni,372,Unione dei Comuni dell'Alta Anaunia,Romeno,Trento,Trentino Alto Adige
Unione di comuni,372,Unione dei Comuni dell'Alta Anaunia,Ronzone,Trento,Trentino Alto Adige
Unione di comuni,373,Unione di Comuni del Trasimeno,Castiglione Del Lago,Perugia,Umbria
Unione di comuni,373,Unione di Comuni del Trasimeno,Citta' Della Pieve,Perugia,Umbria
Unione di comuni,373,Unione di Comuni del Trasimeno,Magione,Perugia,Umbria
Unione di comuni,373,Unione di Comuni del Trasimeno,Paciano,Perugia,Umbria
Unione di comuni,373,Unione di Comuni del Trasimeno,Panicale,Perugia,Umbria
Unione di comuni,373,Unione di Comuni del Trasimeno,Passignano Sul Trasimeno,Perugia,Umbria
Unione di comuni,373,Unione di Comuni del Trasimeno,Piegaro,Perugia,Umbria
Unione di comuni,373,Unione di Comuni del Trasimeno,Tuoro Sul Trasimeno,Perugia,Umbria
Unione di comuni,374,Unione dei Comuni Terre dell'Olio e del Sagrantino,Bevagna,Perugia,Umbria
Unione di comuni,374,Unione dei Comuni Terre dell'Olio e del Sagrantino,Campello sul Clitunno,Perugia,Umbria
Unione di comuni,374,Unione dei Comuni Terre dell'Olio e del Sagrantino,Castel Ritaldi,Perugia,Umbria
Unione di comuni,374,Unione dei Comuni Terre dell'Olio e del Sagrantino,Giano dell'Umbria,Perugia,Umbria
Unione di comuni,374,Unione dei Comuni Terre dell'Olio e del Sagrantino,Gualdo Cattaneo,Perugia,Umbria
Unione di comuni,374,Unione dei Comuni Terre dell'Olio e del Sagrantino,Massa Martana,Perugia,Umbria
Unione di comuni,374,Unione dei Comuni Terre dell'Olio e del Sagrantino,Montefalco,Perugia,Umbria
Unione di comuni,374,Unione dei Comuni Terre dell'Olio e del Sagrantino,Trevi,Perugia,Umbria
Unione di comuni,375,Unité des Communes valdôtaines Évançon,Arnad,Aosta,Valle d'Aosta
Unione di comuni,375,Unité des Communes valdôtaines Évançon,Ayas,Aosta,Valle d'Aosta
Unione di comuni,375,Unité des Communes valdôtaines Évançon,Brusson,Aosta,Valle d'Aosta
Unione di comuni,375,Unité des Communes valdôtaines Évançon,Challand-Saint-Anselme,Aosta,Valle d'Aosta
Unione di comuni,375,Unité des Communes valdôtaines Évançon,Challand-Saint-Victor,Aosta,Valle d'Aosta
Unione di comuni,375,Unité des Communes valdôtaines Évançon,Champdepraz,Aosta,Valle d'Aosta
Unione di comuni,375,Unité des Communes valdôtaines Évançon,Emarèse,Aosta,Valle d'Aosta
Unione di comuni,375,Unité des Communes valdôtaines Évançon,Issogne,Aosta,Valle d'Aosta
Unione di comuni,375,Unité des Communes valdôtaines Évançon,Montjovet,Aosta,Valle d'Aosta
Unione di comuni,375,Unité des Communes valdôtaines Évançon,Verrès,Aosta,Valle d'Aosta
Unione di comuni,376,Unité des Communes valdôtaines Grand-Paradis,Arvier,Aosta,Valle d'Aosta
Unione di comuni,376,Unité des Communes valdôtaines Grand-Paradis,Avise,Aosta,Valle d'Aosta
Unione di comuni,376,Unité des Communes valdôtaines Grand-Paradis,Aymavilles,Aosta,Valle d'Aosta
Unione di comuni,376,Unité des Communes valdôtaines Grand-Paradis,Cogne,Aosta,Valle d'Aosta
Unione di comuni,376,Unité des Communes valdôtaines Grand-Paradis,Introd,Aosta,Valle d'Aosta
Unione di comuni,376,Unité des Communes valdôtaines Grand-Paradis,Rhêmes-Notre-Dame,Aosta,Valle d'Aosta
Unione di comuni,376,Unité des Communes valdôtaines Grand-Paradis,Rhêmes-Saint-Georges,Aosta,Valle d'Aosta
Unione di comuni,376,Unité des Communes valdôtaines Grand-Paradis,Saint-Nicolas,Aosta,Valle d'Aosta
Unione di comuni,376,Unité des Communes valdôtaines Grand-Paradis,Saint-Pierre,Aosta,Valle d'Aosta
Unione di comuni,376,Unité des Communes valdôtaines Grand-Paradis,Sarre,Aosta,Valle d'Aosta
Unione di comuni,376,Unité des Communes valdôtaines Grand-Paradis,Valgrisenche,Aosta,Valle d'Aosta
Unione di comuni,376,Unité des Communes valdôtaines Grand-Paradis,Villeneuve,Aosta,Valle d'Aosta
Unione di comuni,377,Unité des Communes valdôtaines Grand-Combin,Allein,Aosta,Valle d'Aosta
Unione di comuni,377,Unité des Communes valdôtaines Grand-Combin,Bionaz,Aosta,Valle d'Aosta
Unione di comuni,377,Unité des Communes valdôtaines Grand-Combin,Doues,Aosta,Valle d'Aosta
Unione di comuni,377,Unité des Communes valdôtaines Grand-Combin,Etroubles,Aosta,Valle d'Aosta
Unione di comuni,377,Unité des Communes valdôtaines Grand-Combin,Gignod,Aosta,Valle d'Aosta
Unione di comuni,377,Unité des Communes valdôtaines Grand-Combin,Ollomont,Aosta,Valle d'Aosta
Unione di comuni,377,Unité des Communes valdôtaines Grand-Combin,Oyace,Aosta,Valle d'Aosta
Unione di comuni,377,Unité des Communes valdôtaines Grand-Combin,Roisan,Aosta,Valle d'Aosta
Unione di comuni,377,Unité des Communes valdôtaines Grand-Combin,Saint-Oyen,Aosta,Valle d'Aosta
Unione di comuni,377,Unité des Communes valdôtaines Grand-Combin,Saint-Rhémy-en-Bosses,Aosta,Valle d'Aosta
Unione di comuni,377,Unité des Communes valdôtaines Grand-Combin,Valpelline,Aosta,Valle d'Aosta
Unione di comuni,378,Unité des Communes valdôtaines Mont-Cervin,Antey-Saint-André,Aosta,Valle d'Aosta
Unione di comuni,378,Unité des Communes valdôtaines Mont-Cervin,Chambave,Aosta,Valle d'Aosta
Unione di comuni,378,Unité des Communes valdôtaines Mont-Cervin,Chamois,Aosta,Valle d'Aosta
Unione di comuni,378,Unité des Communes valdôtaines Mont-Cervin,Châtillon,Aosta,Valle d'Aosta
Unione di comuni,378,Unité des Communes valdôtaines Mont-Cervin,La Magdeleine,Aosta,Valle d'Aosta
Unione di comuni,378,Unité des Communes valdôtaines Mont-Cervin,Pontey,Aosta,Valle d'Aosta
Unione di comuni,378,Unité des Communes valdôtaines Mont-Cervin,Saint-Denis,Aosta,Valle d'Aosta
Unione di comuni,378,Unité des Communes valdôtaines Mont-Cervin,Saint-Vincent,Aosta,Valle d'Aosta
Unione di comuni,378,Unité des Communes valdôtaines Mont-Cervin,Torgnon,Aosta,Valle d'Aosta
Unione di comuni,378,Unité des Communes valdôtaines Mont-Cervin,Valtournenche,Aosta,Valle d'Aosta
Unione di comuni,379,Unité des Communes valdôtaines Mont-Rose,Bard,Aosta,Valle d'Aosta
Unione di comuni,379,Unité des Communes valdôtaines Mont-Rose,Champorcher,Aosta,Valle d'Aosta
Unione di comuni,379,Unité des Communes valdôtaines Mont-Rose,Donnas,Aosta,Valle d'Aosta
Unione di comuni,379,Unité des Communes valdôtaines Mont-Rose,Fontainemore,Aosta,Valle d'Aosta
Unione di comuni,379,Unité des Communes valdôtaines Mont-Rose,Hône,Aosta,Valle d'Aosta
Unione di comuni,379,Unité des Communes valdôtaines Mont-Rose,Lillianes,Aosta,Valle d'Aosta
Unione di comuni,379,Unité des Communes valdôtaines Mont-Rose,Perloz,Aosta,Valle d'Aosta
Unione di comuni,379,Unité des Communes valdôtaines Mont-Rose,Pont-Saint-Martin,Aosta,Valle d'Aosta
Unione di comuni,379,Unité des Communes valdôtaines Mont-Rose,Pontboset,Aosta,Valle d'Aosta
Unione di comuni,380,Unité des Communes valdôtaines Valdigne-Mont-Blanc,Courmayeur,Aosta,Valle d'Aosta
Unione di comuni,380,Unité des Communes valdôtaines Valdigne-Mont-Blanc,La Salle,Aosta,Valle d'Aosta
Unione di comuni,380,Unité des Communes valdôtaines Valdigne-Mont-Blanc,La Thuile,Aosta,Valle d'Aosta
Unione di comuni,380,Unité des Communes valdôtaines Valdigne-Mont-Blanc,Morgex,Aosta,Valle d'Aosta
Unione di comuni,380,Unité des Communes valdôtaines Valdigne-Mont-Blanc,Pré-Saint-Didier,Aosta,Valle d'Aosta
Unione di comuni,381,Unité des Communes valdôtaines Walser,Gaby,Aosta,Valle d'Aosta
Unione di comuni,381,Unité des Communes valdôtaines Walser,Gressoney-La-Trinité,Aosta,Valle d'Aosta
Unione di comuni,381,Unité des Communes valdôtaines Walser,Gressoney-Saint-Jean,Aosta,Valle d'Aosta
Unione di comuni,381,Unité des Communes valdôtaines Walser,Issime,Aosta,Valle d'Aosta
Unione di comuni,382,Unité des Communes valdôtaines Mont-Émilius,Brissogne,Aosta,Valle d'Aosta
Unione di comuni,382,Unité des Communes valdôtaines Mont-Émilius,Charvensod,Aosta,Valle d'Aosta
Unione di comuni,382,Unité des Communes valdôtaines Mont-Émilius,Fénis,Aosta,Valle d'Aosta
Unione di comuni,382,Unité des Communes valdôtaines Mont-Émilius,Gressan,Aosta,Valle d'Aosta
Unione di comuni,382,Unité des Communes valdôtaines Mont-Émilius,Jovençan,Aosta,Valle d'Aosta
Unione di comuni,382,Unité des Communes valdôtaines Mont-Émilius,Nus,Aosta,Valle d'Aosta
Unione di comuni,382,Unité des Communes valdôtaines Mont-Émilius,Pollein,Aosta,Valle d'Aosta
Unione di comuni,382,Unité des Communes valdôtaines Mont-Émilius,Quart,Aosta,Valle d'Aosta
Unione di comuni,382,Unité des Communes valdôtaines Mont-Émilius,Saint-Christophe,Aosta,Valle d'Aosta
Unione di comuni,382,Unité des Communes valdôtaines Mont-Émilius,Saint-Marcel,Aosta,Valle d'Aosta
Unione di comuni,383,Unione dei Comuni Basso Feltrino-Sette ville,Alano di Piave,Belluno,Veneto
Unione di comuni,383,Unione dei Comuni Basso Feltrino-Sette ville,Quero Vas,Belluno,Veneto
Unione di comuni,384,Federazione dei Comuni del Camposampierese,Borgoricco,Padova,Veneto
Unione di comuni,384,Federazione dei Comuni del Camposampierese,Campodarsego,Padova,Veneto
Unione di comuni,384,Federazione dei Comuni del Camposampierese,Camposampiero,Padova,Veneto
Unione di comuni,384,Federazione dei Comuni del Camposampierese,Loreggia,Padova,Veneto
Unione di comuni,384,Federazione dei Comuni del Camposampierese,Massanzago,Padova,Veneto
Unione di comuni,384,Federazione dei Comuni del Camposampierese,Piombino Dese,Padova,Veneto
Unione di comuni,384,Federazione dei Comuni del Camposampierese,San Giorgio delle Pertiche,Padova,Veneto
Unione di comuni,384,Federazione dei Comuni del Camposampierese,Santa Giustina in Colle,Padova,Veneto
Unione di comuni,384,Federazione dei Comuni del Camposampierese,Villa del Conte,Padova,Veneto
Unione di comuni,384,Federazione dei Comuni del Camposampierese,Villanova di Camposampiero,Padova,Veneto
