file,categoria,estratto
13_2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti.json,comuni,Chieti Nell
13_2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti.json,comuni,Chieti Quale Coordinatore Generale E Dal Coordinamento Tecnico Scientifico Affidato Al Centro Antiviolenza
13_2406_rta_13_241122101453_4166---ProtocollodiRete_AlphaChieti.json,comuni,Primo Contatto Finalizzata Alla Raccolta Strutturata Di Dati
13_2406_rta_13_241122101856_4166---Protocollodirete_AlphaGuardiagrele.json,regioni,Abruzzo
13_2406_rta_13_241122101856_4166---Protocollodirete_AlphaGuardiagrele.json,comuni,Chieti
13_2406_rta_13_241122101856_4166---Protocollodirete_AlphaGuardiagrele.json,comuni,Guar- Diagrele Quale Coordinatore Generale E Dal Coordinamento Tecnico Scientifico Affidato Al Centro Antiviolenza Donna Maja- Cooperativa Alpha
13_2406_rta_13_241122101856_4166---Protocollodirete_AlphaGuardiagrele.json,comuni,Guardiagrele - Assessorato Alle Politiche Sociali E Pari Opportunita
13_2406_rta_13_241122101856_4166---Protocollodirete_AlphaGuardiagrele.json,comuni,Guardiagrele - Corpo Di Polizia Municipale
13_2406_rta_13_241122101856_4166---Protocollodirete_AlphaGuardiagrele.json,comuni,Guardiagrele Il Centro Antiviolenza Don- Na Maja
13_2406_rta_13_241122101856_4166---Protocollodirete_AlphaGuardiagrele.json,comuni,Guardiagrele Sara Diffuso Ad
13_2406_rta_13_241122101856_4166---Protocollodirete_AlphaGuardiagrele.json,comuni,Guardiagrele- Servizio Politiche Sociali
13_2406_rta_13_241122101856_4166---Protocollodirete_AlphaGuardiagrele.json,comuni,Primo Contatto Finalizzata Alla Raccolta Strutturata Di Dati
13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.json,regioni,Abruzzo Ha Emanato La Legge N
13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.json,regioni,Ai Sensi Della L
13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.json,associazioni,Aderenza Alle
13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.json,associazioni,Comune
13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.json,associazioni,In Possesso Dei Requisiti Previsti Dalle Vigenti Normative Di Settore
13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.json,associazioni,Tellini
13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.json,associazioni,Tellini Inviera Annualmente Al Comune La Proposta Progettuale
13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.json,associazioni,Tellini Onlus
13_2406_rta_13_241122102615_4166---PROTOCOLLOD_INTESACOMUNEAQ_donatellatelliniCAV2023.json,associazioni,Tellini Relativamente Ai Servizi Di Centro Antiviolenza E Casa Rifugio
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.json,regioni,Abruzzo
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.json,province,Di Teramo
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.json,province,Di Teramo - Protocollo N
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.json,province,Di Teramo Amministrazioni Comunali Di Alba Adriatica Atri Basciano Campli Canzano Castellalto Castelli Castilenti Cellino Attanasio Civitella Del Tronto Giulianova Isola Del Gran Sasso Martinsicuro Montefino Montorio Al Vomano Pineto Rocca Santa Maria Roseto Degli Abruzzi Silvi Teramo Torricella Sicura Tortoreto Universita Degli Studi Di Teramo Ufficio Scolastico Provinciale Di Teramo Azienda Sanitaria Asl Di Teramo Commissione Provinciale Pari Opportunita Di Teramo Centro Antiviolenza
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.json,province,Di Teramo Prot
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.json,province,Di Teramo Sono Attivi Centri Antiviolenza E Strutture Di Accoglienza Che Operano In Questo Ambito Con Competenze Professionali Specialistiche
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.json,province,Di Teramo Sono State Attivate Da Soggetti Istituzionali E Del Privato Sociale Iniziative E Percorsi Volti A Prevenire E Contrastare I Fenomeni In Argomento
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.json,province,Si Impegna
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.json,province,Si Impegnano M A Svolgere Le Azioni Di Indirizzo E Controllo In Ambito Socio-Sanitario In Relazione Ai Percorsi Di Assistenza E Sostegno Delle Vittime E Di Trattamento Dei Soggetti Autori Di Maltrattamento E Atti Persecutori
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.json,comuni,Cui All
13_2406_rta_13_241122103653_4166---protocollodirete_cavlafenice_provinciateramo.json,comuni,Provincia Si Impegnano M A Svolgere Le Azioni Di Indirizzo E Controllo In Ambito Socio-Sanitario In Relazione Ai Percorsi Di Assistenza E Sostegno Delle Vittime E Di Trattamento Dei Soggetti Autori Di Maltrattamento E Atti Persecutori
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,regioni,Abruzzo Disciplina Le Modalita Con Cui Attivare E Sostenere I Centri Antiviolenza E Le Case Di Accoglienza Nonché I Requisiti Che Devono Essere Posseduti Per Poter Operare Sul Territorio Regionale
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,regioni,Abruzzo Ha Emanato La Legge N
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Castel Frentano Y Wr Peletatin
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Fossacesia
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Frisa -
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Lanciano E
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Mozzagrogna Ot
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Ortona E Da Tutti I Servizi Pubblici E Privati Aderenti Alla Rete Che Si Impegnano A
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Ortona Prefettura Di Chieti Comando Compagnia Carabinieri Ortona Consultorio Famigliare A
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Rocca San Giovanni
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,San Vito Chietino
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Santa Maria Imbaro
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Treglio
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,associazioni,Donn
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,associazioni,Maria Luisa Brasile
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,associazioni,Onlus
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,associazioni,Onlus E Realizzato In Stretta
13_2406_rta_13_241122103901_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,associazioni,Onlus E Tutti Gli
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,regioni,Abruzzo Disciplina Le Modalita Con Cui Attivare E Sostenere I Centri Antiviolenza E Le Case Di Accoglienza Nonché I Requisiti Che Devono Essere Posseduti Per Poter Operare Sul Territorio Regionale
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,regioni,Abruzzo Ha Emanato La Legge N
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Castel Frentano Y Wr Peletatin
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Fossacesia
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Frisa -
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Lanciano E
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Mozzagrogna Ot
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Ortona E Da Tutti I Servizi Pubblici E Privati Aderenti Alla Rete Che Si Impegnano A
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Ortona Prefettura Di Chieti Comando Compagnia Carabinieri Ortona Consultorio Famigliare A
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Rocca San Giovanni
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,San Vito Chietino
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Santa Maria Imbaro
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,comuni,Treglio
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,associazioni,Donn
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,associazioni,Maria Luisa Brasile
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,associazioni,Onlus
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,associazioni,Onlus E Realizzato In Stretta
13_2406_rta_13_241122104158_4166---Protocollirete_ortonaelancianoCAVdonn.ÿ.json,associazioni,Onlus E Tutti Gli
13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.json,regioni,Abruzzo Ha Emanato La Legge N
13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.json,comuni,Ortona E Da Tutti I Servizi Pubblici E Privati Aderenti Alla Rete Che Si Impegnano A
13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.json,comuni,Ortona Prefettura Di Chieti Comando Compagnia Carabinieri Ortona Consultorio Famigliare A
13_2406_rta_13_241122104428_4166---Protocollorete_ortonaCAVconsultoriodiocesano.json,associazioni,Donn
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.json,regioni,Abruzzo Disciplina Le Modalita Con Cui Attivare E Sostenere I Centri Antiviolenza E Le Case Di Accoglienza Nonché I Requisiti Che Devono Essere Posseduti Per Poter Operare Sul Territorio Regionale
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.json,comuni,Castel Frentano Y Wr Peletatin
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.json,comuni,Fossacesia
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.json,comuni,Frisa -
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.json,comuni,Lanciano E
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.json,comuni,Mozzagrogna Ot
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.json,comuni,Rocca San Giovanni
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.json,comuni,San Vito Chietino
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.json,comuni,Santa Maria Imbaro
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.json,comuni,Treglio
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.json,associazioni,Donn
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.json,associazioni,Maria Luisa Brasile
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.json,associazioni,Onlus
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.json,associazioni,Onlus E Realizzato In Stretta
13_2406_rta_13_241122104842_4166---Protocollodirete_DAFNE.json,associazioni,Onlus E Tutti Gli
13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.json,regioni,Abruzzo É Stata Promossa La L
13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.json,province,Di Chieti Piazza Barbacani
13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.json,comuni,Vasto
13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.json,associazioni,Onlus
13_2406_rta_13_241122105540_4166---protocollodirete_vastodonnattiva.json,associazioni,Onlus Warsi Tho Conoue Dafne
13_2406_rta_13_241122105938_4166---ACCORDOOPERATIVO.json,regioni,Abruzzo Denominato
13_2406_rta_13_241122105938_4166---ACCORDOOPERATIVO.json,regioni,Abruzzo E Due Centri Antiviolenza
13_2406_rta_13_241122105938_4166---ACCORDOOPERATIVO.json,regioni,Abruzzo Firmata
13_2406_rta_13_241122105938_4166---ACCORDOOPERATIVO.json,comuni,Residenza Del Nucleo Familiare E Alle Forze Dell
13_2406_rta_13_241122105938_4166---ACCORDOOPERATIVO.json,comuni,Sulmona - Promuovere Attivita Di Diffusione Della Cultura Dei Diritti Fondamentali Delle Donne
13_2406_rta_13_241122105938_4166---ACCORDOOPERATIVO.json,comuni,Sulmona Istituito Nel
13_2406_rta_13_241122105938_4166---ACCORDOOPERATIVO.json,comuni,Sulmona Premesso Che
13_2406_rta_13_241122105938_4166---ACCORDOOPERATIVO.json,comuni,Sulmona Realizzare
13_2406_rta_13_241122105938_4166---ACCORDOOPERATIVO.json,associazioni,Sociale
13_2406_rta_13_241122110421_4166---PROTOCOLLOOPERATIVO.json,regioni,Abruzzo Firmata
13_2406_rta_13_241122110421_4166---PROTOCOLLOOPERATIVO.json,associazioni,Occupera Di
13_2406_rta_13_241122110421_4166---PROTOCOLLOOPERATIVO.json,associazioni,Onlus
13_2406_rta_13_241122110421_4166---PROTOCOLLOOPERATIVO.json,associazioni,Pone
13_2406_rta_13_241122110421_4166---PROTOCOLLOOPERATIVO.json,associazioni,Sociale
13_2406_rta_13_241122110421_4166---PROTOCOLLOOPERATIVO.json,associazioni,Svolgimento Delle Sue Attivita
13_2406_rta_13_241122111153_4166---PROTOCOLLOCASTELDISANGROEASL.json,regioni,Abruzzo Azienda Sanitaria Locale
13_2406_rta_13_241122111153_4166---PROTOCOLLOCASTELDISANGROEASL.json,regioni,Abruzzo Della Domanda Di Partecipazione Al Piano Operativo
13_2406_rta_13_241122111153_4166---PROTOCOLLOCASTELDISANGROEASL.json,regioni,Abruzzo Firmata
13_2406_rta_13_241122111153_4166---PROTOCOLLOCASTELDISANGROEASL.json,comuni,Castel Di Sangro Dr
13_2406_rta_13_241122111153_4166---PROTOCOLLOCASTELDISANGROEASL.json,comuni,Civitella Alfedena Visci Romano
13_2406_rta_13_241122111153_4166---PROTOCOLLOCASTELDISANGROEASL.json,comuni,Residenza Del Nucleo Familiare E Alle Forze Dell
13_2406_rta_13_241122111153_4166---PROTOCOLLOCASTELDISANGROEASL.json,comuni,Sulmona
13_2406_rta_13_241122111153_4166---PROTOCOLLOCASTELDISANGROEASL.json,associazioni,Sociale
13_2406_rta_13_241122115416_4166---PROTOCOLLOPESCARA.json,regioni,Abruzzo - Ordine Degli Avvocati Di Pescara
13_2406_rta_13_241122115416_4166---PROTOCOLLOPESCARA.json,regioni,Abruzzo E Dei Risultati Delle Indagini Istat Su Violenze E Molestie Sessuali
13_2406_rta_13_241122115416_4166---PROTOCOLLOPESCARA.json,province,Di Pescara
13_2406_rta_13_241122115416_4166---PROTOCOLLOPESCARA.json,province,Di Pescara Ordine Degli Psicologi Della Regione Abruzzo A
13_2406_rta_13_241122115416_4166---PROTOCOLLOPESCARA.json,comuni,Pescara U
16_2406_rta_16_250312150114_4166---ProtocolloGioiadelColle_ATS_Retelocale.json,regioni,Puglia
16_2406_rta_16_250312150114_4166---ProtocolloGioiadelColle_ATS_Retelocale.json,comuni,Bari
16_2406_rta_16_250312162108_4166---protocollooperativoGioiadelColle_EMI.json,province,Di Bari Comuni Di Gioia Del Colle
16_2406_rta_16_250312162108_4166---protocollooperativoGioiadelColle_EMI.json,comuni,Gioia Del Colle
16_2406_rta_16_250312164250_4166---protocollooperativoGrumo_EMI.json,province,Di Bari Comuni Di Grumo Appula
16_2406_rta_16_250312164250_4166---protocollooperativoGrumo_EMI.json,comuni,Grumo Appula - Prot
16_2406_rta_16_250312164250_4166---protocollooperativoGrumo_EMI.json,associazioni,Est
16_2406_rta_16_250407161043_4166---protocollooperativoMoladiBari_reteAntiviolenza.json,regioni,Di
16_2406_rta_16_250407161043_4166---protocollooperativoMoladiBari_reteAntiviolenza.json,regioni,Puglia
16_2406_rta_16_250407161043_4166---protocollooperativoMoladiBari_reteAntiviolenza.json,comuni,Mola Di Bari
16_2406_rta_16_250407161043_4166---protocollooperativoMoladiBari_reteAntiviolenza.json,comuni,Residenza Per I Minori
16_2406_rta_16_250407161043_4166---protocollooperativoMoladiBari_reteAntiviolenza.json,comuni,Responsabile Servizio Sociale Il Dirigente Noicattaro Professionale Del Settore I Avv
16_2406_rta_16_250407161043_4166---protocollooperativoMoladiBari_reteAntiviolenza.json,comuni,Rutigliano - Tempestiva Segnalazione
16_2406_rta_16_250407161043_4166---protocollooperativoMoladiBari_reteAntiviolenza.json,comuni,Rutigliano Capofila Ambito Territoriale Sociale N
16_2406_rta_16_250407161043_4166---protocollooperativoMoladiBari_reteAntiviolenza.json,comuni,Rutigliano Letto
16_2406_rta_16_250407161043_4166---protocollooperativoMoladiBari_reteAntiviolenza.json,comuni,Rutigliano Responsabile Servizio Sociale Professionale Dott
16_2406_rta_16_250407161043_4166---protocollooperativoMoladiBari_reteAntiviolenza.json,comuni,Rutigliano Strumenti
16_2406_rta_16_250407161043_4166---protocollooperativoMoladiBari_reteAntiviolenza.json,comuni,Rutigliano Utili A Definire La Condizione Di Vita Attuale E Pregressa
16_2406_rta_16_250407164310_4166---protocollooperativoPutignano_EMI.json,regioni,Puglia
16_2406_rta_16_250407164310_4166---protocollooperativoPutignano_EMI.json,comuni,Assistente Socalee
16_2406_rta_16_250407164310_4166---protocollooperativoPutignano_EMI.json,comuni,Castellana Grotte
16_2406_rta_16_250407164310_4166---protocollooperativoPutignano_EMI.json,comuni,Comune Di Comune Di Comune Di Comune Di Asl Ba
16_2406_rta_16_250407164310_4166---protocollooperativoPutignano_EMI.json,comuni,Noci
16_2406_rta_16_250407164310_4166---protocollooperativoPutignano_EMI.json,comuni,Putignano - Prot
16_2406_rta_16_250407164310_4166---protocollooperativoPutignano_EMI.json,comuni,Putignano Responsmarile Sermea Soclaci
16_2406_rta_16_250407164310_4166---protocollooperativoPutignano_EMI.json,comuni,Residenza Per I
16_2406_rta_16_250409123532_4166---protocollooperativoTriggiano_reteantiviolenza.pdf.json,regioni,Puglia - N
16_2406_rta_16_250409123532_4166---protocollooperativoTriggiano_reteantiviolenza.pdf.json,regioni,Puglia Ordine Degli Assistenti Sociali Regione Puglia Centro Antiviolenza Il Giardino Delle Lune Comitato Pari Opportunita
16_2406_rta_16_250409123532_4166---protocollooperativoTriggiano_reteantiviolenza.pdf.json,regioni,Puglia Si Indica Quanto Segue
16_2406_rta_16_250409123532_4166---protocollooperativoTriggiano_reteantiviolenza.pdf.json,comuni,Residenza Del Minore E Della Famiglia
16_2406_rta_16_250409145030_4166---protollodiintesaPutignano_reteantiviolenza.json,regioni,Puglia
16_2406_rta_16_250409145030_4166---protollodiintesaPutignano_reteantiviolenza.json,comuni,Bari
16_2406_rta_16_250409145030_4166---protollodiintesaPutignano_reteantiviolenza.json,comuni,Comune Di Comune Di Comune Di Comune Di Asl Ba
16_2406_rta_16_250409145030_4166---protollodiintesaPutignano_reteantiviolenza.json,comuni,Putignano
16_2406_rta_16_250409161633_4166---29_prot_n_0090671_2024_PROT_OP-ODVPOLIZIADISTATO-RISCOPRIRSI.json,associazioni,Polizia Di Stato
